BAD,LOAN,MORTDUE,VALUE,REASON,JOB,YOJ,DEROG,DELINQ,CLAGE,NINQ,CLNO,DEBTINC
0,21500,35634,99006,DebtCon,Mgr,13,0,0,175.8848079,2,16,21.901856
0,21500,89226,60392,DebtCon,Mgr,8,0,0,129.5643008,0,23,31.20973109
0,21500,90924,70361,HomeImp,Self,2,0,0,57.88081593,0,12,41.34201094
0,21500,45766,128000,DebtCon,Other,6,0,0,103.7859943,4,24,35.67150508
0,21500,95289,161219,DebtCon,Office,6,0,0,190.9727785,0,19,39.07258918
0,21500,90246,123613,DebtCon,Other,6,0,0,289.5456726,0,20,32.87512565
0,21500,52457,166893,DebtCon,Self,2,0,0,188.0777225,0,25,36.87709851
0,21500,18989,71574,DebtCon,ProfExe,3,0,0,120.9792917,0,25,39.54773379
0,21500,44952,59736,DebtCon,Other,24,0,0,289.8223697,0,24,42.08001604
0,21500,68049,102287,DebtCon,ProfExe,26,2,0,225.3275079,2,25,40.65624858
0,21500,133197,193065,DebtCon,Mgr,9,0,0,264.9370662,1,27,40.51680132
0,21500,48286,74780,HomeImp,ProfExe,9,0,0,335.6156509,0,25,38.6443946
0,21500,54816,80239,DebtCon,Other,22,0,1,276.121973,0,12,33.97581441
0,21500,146371,102113,DebtCon,Other,16,0,0,177.5697403,0,16,33.23130088
0,21500,75708,139106,DebtCon,Self,26,0,0,393.5104724,2,14,40.15941877
0,21500,90129,141897,DebtCon,Mgr,6,0,0,147.4149491,1,3,31.01274893
0,21500,37858,144850,DebtCon,ProfExe,6,0,0,310.4829388,0,6,32.74036849
0,21500,65587,68951,DebtCon,Other,8,1,0,201.0682871,0,51,30.85972433
0,21500,62742,75372,DebtCon,ProfExe,6,0,6,238.3801452,2,16,20.52327227
1,21600,132737,113827,DebtCon,Other,3.5,0,0,628.9819479,0,20,40.21223483
0,21600,94109,104878,HomeImp,Other,10,0,0,202.6038029,0,13,41.13615926
0,21600,55731,24808,DebtCon,ProfExe,0,1,0,301.1384524,5,29,35.72928694
0,21600,190239,144940,DebtCon,ProfExe,6,0,0,84.92588137,1,21,42.34547139
0,21600,147696,87450,DebtCon,Other,2,2,0,308.85054,0,9,35.49030567
0,21600,86144,77455,DebtCon,Other,26,0,1,149.9896104,2,13,31.61203845
0,21600,62441,103075,HomeImp,Mgr,23,0,4,111.2375972,2,24,42.11254013
0,21600,70769,188365,DebtCon,Mgr,2,0,0,213.0362848,1,18,22.84166319
0,21600,30758,92091,DebtCon,Mgr,3,0,0,205.4415191,0,30,30.33821943
0,21600,87875,118862,DebtCon,Mgr,15,1,0,405.8678483,1,25,37.53746125
0,21600,136607,57036,DebtCon,Mgr,4,2,0,181.8260463,1,28,40.63187139
0,21600,50424,140698,HomeImp,ProfExe,1,0,0,627.6620795,2,19,33.16875685
0,21600,69846,142466,DebtCon,Other,24,0,0,240.3474711,2,27,20.61070665
0,21600,36438,181484,DebtCon,Sales,4,0,1,228.898609,1,37,42.71977457
0,21600,57327,100040,DebtCon,ProfExe,3,2,0,122.7666667,0,26,32.16500253
0,21600,94908,98015,HomeImp,Other,4,0,0,93.55292753,1,26,44.57850006
0,21600,141000,88433,DebtCon,Mgr,13,0,0,201.7857441,0,24,41.65421132
1,21600,82639,72304,DebtCon,Other,1,0,0,260.251081,1,42,40.77888843
0,21600,96452,60115,HomeImp,ProfExe,11,1,0,109.3656846,1,30,39.09547645
0,21600,126254,97800,DebtCon,ProfExe,13,1,1,267.1326089,0,15,33.3190619
0,21600,82407,89000,HomeImp,ProfExe,10,4,0,329.647795,1,18,39.60580772
0,21700,140284,80990,HomeImp,Other,6,0,0,276.0876189,2,51,41.56383925
0,21700,56023,99000,DebtCon,Mgr,26,0,0,72.00450998,2,30,39.79656076
0,21700,76196,12500,HomeImp,Mgr,24,1,0,170.2231566,1,27,32.64452984
0,21700,57553,109800,HomeImp,Other,11,0,0,314.2737125,0,14,35.59575067
0,21700,43712,122000,HomeImp,Other,10,0,0,629.0957663,0,18,40.81730925
0,21700,138632,155000,DebtCon,Self,14,1,0,203.9066776,0,11,28.17364554
0,21700,144373,123978,HomeImp,Sales,1,1,0,179.8468627,1,12,44.36917076
0,21700,46910,103928,DebtCon,Office,2,4,0,301.2329108,0,26,33.30176289
0,21700,93734,121357,DebtCon,ProfExe,11,2,0,140.7144149,0,18,35.11044889
0,21700,62949,183799,DebtCon,ProfExe,6,0,0,110.4144797,0,50,40.69741846
0,21700,76000,95042,DebtCon,Other,21,0,0,77.55320305,1,18,26.98136309
1,21700,82983,231933,HomeImp,Mgr,5,1,1,230.0750645,1,18,38.139022
0,21700,87141,85006,DebtCon,Other,17,0,0,379.3499549,0,24,40.17061829
0,21700,104752,91744,DebtCon,Mgr,4,2,0,302.849884,0,28,25.10508606
0,21700,18825,96622,HomeImp,Mgr,19,1,0,177.611648,0,26,40.26196223
0,21700,58068,102155,DebtCon,Other,6,0,0,215.0666667,2,20,42.30290733
0,21700,74390,126348,DebtCon,Other,4,0,0,468.8666667,1,24,39.21193749
0,21700,76390,97775,DebtCon,Mgr,20,0,0,119.7,5,11,24.77798542
0,21700,45279,117905,DebtCon,ProfExe,5,2,0,69.13333333,0,27,27.92066177
0,21700,19612,101741,HomeImp,Other,10,1,2,100.4666667,5,21,38.69974659
0,21700,188250,80673,DebtCon,Mgr,8,0,0,211.0333333,1,7,35.04310052
0,21700,55753,49000,DebtCon,Other,15,0,0,160.6060458,1,37,26.34913193
0,21700,9124,105750,DebtCon,ProfExe,2.6,0,6,123.0672167,0,16,43.29474364
0,21700,46884,83000,DebtCon,ProfExe,22,0,0,96.75696905,1,19,27.22498526
1,21700,101536,141472,DebtCon,Office,26,0,0,214.3892524,0,24,33.76030524
0,21700,44372,170643,HomeImp,Mgr,1,1,0,253.3293713,1,23,39.5498738
1,21800,7500,65192,DebtCon,ProfExe,10,0,0,230.3616162,3,19,13.40999565
0,21800,236803,52340,DebtCon,Other,6,0,0,160.3831682,3,12,31.08912029
0,21800,21549,67208,DebtCon,Other,7,0,0,328.3984932,0,24,39.1891416
0,21800,90475,84734,DebtCon,Mgr,6,0,0,377.29104,0,28,27.81329141
0,21800,70694,180415,HomeImp,Other,15,0,0,155.0253817,0,23,26.40633196
0,21800,16082,85341,DebtCon,Other,2,0,0,314.066374,0,25,34.03666376
0,21800,95060,60904,DebtCon,ProfExe,1,0,0,332.4098399,0,27,50.35299879
0,21800,31992,162648,DebtCon,Self,28,0,1,182.93212,0,19,13.49536737
0,21800,80406,180144,DebtCon,Other,8,0,0,362.1817044,1,16,41.27520899
0,21800,27800,148299,DebtCon,ProfExe,10,1,3,186.2019963,1,23,32.8045306
1,21800,85097,98997,HomeImp,Other,6,2,0,156.675375,0,37,40.36185207
0,21800,90244,116176,DebtCon,Other,17,0,0,242.6148614,0,18,2.594364447
0,21800,55284,102195,DebtCon,Other,7,0,0,291.6334148,1,18,41.62936282
0,21800,140328,140938,HomeImp,Other,25,0,0,166.8610989,4,19,34.54949648
0,21800,87884,96831,DebtCon,Office,11,1,0,217.4805423,3,24,37.58289841
0,21800,43427,109042,DebtCon,Self,17,0,0,189.8390087,0,18,34.9372716
1,21800,96072,33926,DebtCon,Other,0.8,0,1,328.5141214,1,27,41.25679468
0,21900,31243,182973,DebtCon,Other,17,0,0,162.6404305,3,29,34.02025719
0,21900,144975,104766,HomeImp,Other,27,0,1,272.938299,2,42,37.75387662
0,21900,43948,102958,DebtCon,Mgr,9,1,0,274.0020796,1,27,35.15098079
0,21900,88783,136587,HomeImp,Office,3,0,1,197.768728,0,17,26.52174054
0,21900,19500,105292,DebtCon,Mgr,7,0,1,179.239077,0,24,37.81408909
0,21900,16997,51631,DebtCon,Other,26,0,4,174.2399806,0,26,31.16320701
0,21900,137000,135000,DebtCon,ProfExe,8,0,1,188.9398399,1,22,43.12276156
0,21900,114196,102000,HomeImp,Mgr,23,0,0,288.3727394,0,16,40.87469852
1,21900,59300,100000,DebtCon,Mgr,25,0,0,89.7941492,0,24,37.69262438
0,21900,35000,186463,DebtCon,Office,10,0,0,320.9234361,1,24,43.16839173
0,21900,136000,103199,DebtCon,Other,3,0,1,113.5666667,0,20,45.3547887
0,21900,18655,42590,DebtCon,Mgr,6,0,0,153.2333333,0,32,33.07135028
1,21900,239568,90883,DebtCon,Office,24,0,0,649.7471044,3,29,25.94257777
0,21900,111488,145709,DebtCon,Self,2,0,0,122.7994431,1,18,15.82390006
0,21900,17575,143672,DebtCon,ProfExe,25,0,0,136.401603,0,27,40.61109433
0,21900,164155,111713,DebtCon,Office,5,0,4,120.3479666,2,25,42.21386978
0,21900,57041,149566,HomeImp,ProfExe,4,0,0,203.0716875,4,7,36.69232406
0,21900,77435,22399,DebtCon,Mgr,16,0,0,210.0161196,2,28,40.89430209
0,21900,30951,281186,HomeImp,ProfExe,3,0,1,128.2392225,0,19,13.78396544
0,21900,184697,132500,DebtCon,ProfExe,3,0,0,186.8909246,0,19,42.38798551
0,21900,61811,102373,DebtCon,Other,3,0,0,105.9992656,0,26,38.18102732
0,21900,80005,105881,DebtCon,ProfExe,7,0,0,172.8107266,0,19,42.36225264
0,22000,104442,181863,DebtCon,ProfExe,15,0,0,195.0845391,2,23,41.35817107
0,22000,95549,135561,DebtCon,ProfExe,23,0,0,200.5757523,2,21,41.35097453
0,22000,57555,104373,HomeImp,Other,2,0,0,204.6427862,7,16,41.23925628
0,22000,10286,69312,DebtCon,Mgr,7,1,1,221.6813833,5,28,26.24819069
0,22000,45902,95734,HomeImp,Mgr,10,0,1,245.8978616,2,25,37.23650784
0,22000,91491,167764,DebtCon,Other,11,0,0,284.7815723,0,33,47.79590611
0,22000,92572,164189,DebtCon,Mgr,2,1,0,118.6161343,1,13,39.60145213
0,22000,242111,120977,DebtCon,Other,6,0,0,169.0149735,0,23,40.31508349
0,22000,49798,76986,HomeImp,Self,18,0,0,239.2596449,0,16,44.06542878
0,22000,121000,111307,HomeImp,ProfExe,14,0,0,206.765495,2,32,31.78445617
1,22000,37500,121601,DebtCon,ProfExe,22,0,8,164.9639399,0,22,36.25696875
1,22000,39808,102374,DebtCon,Other,8,0,0,191.1124423,2,20,38.09341464
1,22000,68477,68139,DebtCon,Sales,24.5,0,0,214.2845994,0,56,42.82660083
1,22000,22763,88287,DebtCon,ProfExe,25,0,1,248.8600943,0,20,38.51864488
1,22000,63229,107601,HomeImp,ProfExe,21,0,1,223.2,1,27,15.02803747
0,22000,150939,40456,DebtCon,Office,9,0,0,318.8471298,0,28,27.05723429
0,22000,90626,124566,DebtCon,Other,6,0,0,195.1781446,0,23,35.03907537
0,22000,104005,54049,DebtCon,Other,6,0,0,231.4343159,0,26,43.17681901
0,22000,142000,100845,DebtCon,Office,13,0,0,127.8,0,10,37.39411875
0,22000,70912,139654,DebtCon,ProfExe,4,1,0,158.9968245,1,13,35.38186329
0,22000,50826,157214,DebtCon,Self,3,0,0,110.0572738,1,13,40.3573739
0,22000,93520,105086,DebtCon,Other,16,0,0,83.23800004,0,26,27.6899107
0,22000,41323,56824,DebtCon,Self,23,0,1,282.9760159,0,24,40.29677071
0,22000,110442,56639,DebtCon,Other,15,1,0,213.3929949,0,21,42.66665957
0,22100,236390,65704,DebtCon,Other,1,0,0,116.8186482,3,16,41.97900067
0,22100,55579,111096,DebtCon,Mgr,2,0,5,122.1475515,0,17,38.12127507
0,22100,21660,59799,DebtCon,Other,14,1,0,273.6743799,3,31,41.44876331
0,22100,123686,125950,DebtCon,Other,6,0,0,285.3312927,1,43,36.03464456
0,22100,42276,101695,DebtCon,Other,9,1,0,103.6727859,2,28,38.66240227
0,22100,110177,38311,HomeImp,Other,7,0,7,110.0541983,0,26,16.62648898
0,22100,119000,86872,DebtCon,Office,27,1,0,152.8327542,0,16,35.94520575
0,22100,88000,167975,DebtCon,Mgr,9,0,0,143.4146448,0,25,42.61822346
1,22100,237543,143254,HomeImp,Other,6,0,1,367.0984875,1,21,41.51283589
0,22100,69873,95708,DebtCon,Mgr,1,0,0,104.3956905,0,51,35.30277411
0,22100,50317,87250,DebtCon,Other,26,2,0,112.9125146,0,26,33.63468905
0,22100,87838,42800,DebtCon,Office,4,0,0,226.0402946,2,21,42.63343718
0,22100,119111,91000,DebtCon,Other,23,0,0,119.5859013,2,20,43.06942356
0,22100,147073,95790,HomeImp,ProfExe,24,0,0,312.7384712,0,25,41.45670798
0,22100,26366,86989,DebtCon,Mgr,5,0,2,357.8050619,3,30,40.5848115
0,22200,109253,105545,HomeImp,Other,33,0,0,289.7015389,2,24,33.68886616
0,22200,93411,118502,DebtCon,ProfExe,12,0,1,276.1823627,0,23,15.73414368
0,22200,65233,76895,HomeImp,Other,3,0,0,125.7017044,1,19,38.63702392
0,22200,91316,88157,DebtCon,Other,15,0,0,192.7666667,0,37,41.15524125
0,22200,80065,140632,HomeImp,ProfExe,6,0,0,186.1563472,5,42,37.8165708
0,22200,61260,114769,DebtCon,Mgr,6,0,1,127.359922,6,25,43.69152442
0,22200,217533,24811,DebtCon,ProfExe,3,1,0,176.7491631,2,18,16.7277481
0,22200,112178,180804,DebtCon,Other,2,0,0,169.8052711,1,28,26.52185952
0,22200,95843,172882,DebtCon,Mgr,13,0,0,224.9413467,1,30,42.09417911
0,22200,33537,99152,DebtCon,ProfExe,24,0,1,267.7555345,2,16,40.25722171
0,22200,21470,112123,DebtCon,ProfExe,17,0,0,180.731154,0,20,36.02150867
0,22200,80072,120470,DebtCon,Other,6,2,0,408.1876462,0,23,32.36421263
0,22200,118251,179173,HomeImp,Office,15,0,0,648.3284926,1,24,13.66579769
0,22200,69615,91587,HomeImp,Other,23,0,1,50.71753483,5,21,40.95937708
0,22300,134188,90816,DebtCon,Other,8,0,0,412.0205467,1,24,27.90222161
0,22300,67336,144841,DebtCon,Other,1,0,0,225.8977256,4,19,37.99908153
0,22300,62490,55376,DebtCon,Other,6,0,0,175.8153754,4,20,29.01132772
0,22300,95736,260000,DebtCon,Other,17,0,1,85.1283538,2,21,37.06575888
0,22300,52000,92300,DebtCon,Other,2,0,2,119.2312044,1,13,40.18309857
1,22300,216787,187000,DebtCon,Other,14,0,0,145.3552803,0,24,41.26480552
1,22300,82756,103374,DebtCon,Other,25,0,2,138.9666667,4,29,39.07277566
1,22300,123319,139133,DebtCon,ProfExe,18,0,0,177.0176744,1,27,36.50108651
0,22300,113034,47669,DebtCon,ProfExe,2,0,1,169.2836314,1,38,15.77819668
0,22300,83099,45744,HomeImp,ProfExe,7,0,0,203.8609299,1,26,15.39687666
0,22300,71862,70383,DebtCon,Other,5,0,4,160.0582364,0,13,39.4756896
0,22300,41300,58856,DebtCon,Other,8,0,6,363.1401917,1,26,40.25151003
0,22300,135278,264462,DebtCon,Mgr,14,1,1,119.7119548,0,27,31.87626204
0,22300,75636,85424,DebtCon,ProfExe,1.5,0,2,275.9553562,0,32,36.48909721
0,22300,221331,55419,DebtCon,Other,0.4,0,2,77.22882195,3,23,43.14434551
0,22300,55435,101786,DebtCon,ProfExe,5,0,0,173.4666667,0,16,28.85081359
0,22300,149235,176119,DebtCon,Mgr,11,0,3,307.5727526,0,26,40.59278045
0,22300,111107,92961,HomeImp,Other,2,0,1,56.6670994,2,0,25.25477175
0,22400,23231,98362,DebtCon,Sales,21,0,1,120.7333333,0,24,40.22218286
0,22400,109377,132297,DebtCon,ProfExe,15,0,3,59.40577506,0,26,41.52909627
0,22400,79347,106186,DebtCon,Office,9,0,0,308.4251258,0,18,40.23707296
0,22400,53925,54701,DebtCon,Sales,1,0,2,161.2557418,3,19,33.68805656
0,22400,44306,106233,DebtCon,ProfExe,19,0,0,75.81397134,0,25,40.65777994
0,22400,98900,99198,DebtCon,ProfExe,5,0,2,126.8333333,1,17,38.05331686
0,22400,77022,134653,HomeImp,Other,1,1,4,252.0735449,0,21,32.17001962
0,22400,144410,88461,DebtCon,Other,5,0,1,313.8097259,0,43,27.87825784
0,22400,109084,164199,DebtCon,Office,7,2,3,300.2963125,2,23,1.909225163
0,22400,98139,99755,DebtCon,Sales,5,1,0,207.784271,1,9,35.04559626
0,22400,132000,71169,DebtCon,Other,15,0,0,138.1673596,1,25,37.18955165
0,22400,37200,197634,DebtCon,ProfExe,24,0,6,123.3686461,2,17,34.85797706
0,22400,82670,139559,DebtCon,Other,10,0,11,194.2510061,2,30,37.74993373
0,22400,43287,57156,DebtCon,Office,0,0,1,226.2432432,1,36,42.51200002
0,22400,76220,101288,DebtCon,Other,4,0,5,211.9232754,0,14,34.39190747
1,22400,64537,122362,DebtCon,Office,5,0,1,307.6242388,2,20,17.42563348
0,22400,46116,109716,DebtCon,Mgr,23,0,0,194.9872525,2,8,42.2817024
0,22400,60778,105624,HomeImp,Other,9,0,0,241.0836493,0,25,41.83267428
1,22400,17139,81914,DebtCon,ProfExe,3,0,0,127.024625,0,27,41.44154866
0,22400,134427,171758,DebtCon,ProfExe,11,0,0,322.7881144,3,34,40.41559886
1,22400,89530,84407,DebtCon,Other,3,0,0,314.3944934,3,15,35.01574872
0,22400,92168,147730,DebtCon,Other,19,0,0,302.772262,1,21,39.88756232
1,22400,62191,97634,DebtCon,Other,10,0,0,127.741782,0,10,28.51781662
0,22400,51155,74988,DebtCon,Other,8,0,0,135.1985187,1,17,34.28625051
0,22400,139241,146840,HomeImp,ProfExe,8,0,1,193.1196811,0,24,16.6958286
0,22400,77000,170396,DebtCon,Other,6,0,0,258.3035939,1,15,38.98121028
0,22400,74800,81362,DebtCon,Other,7,1,0,171.5062567,1,20,36.66861708
0,22400,60504,57761,DebtCon,Self,9,0,0,198.9,0,8,42.55636282
0,22400,95651,96063,DebtCon,Other,5,2,1,118.6666667,1,31,32.02105145
0,22400,47032,96376,DebtCon,Other,16,0,0,189.7,2,17,25.46161407
0,22400,109000,101781,DebtCon,ProfExe,7,0,1,289.1333333,0,19,34.22224671
0,22400,94000,167475,HomeImp,Office,19,0,0,97.93333333,4,35,33.96233051
0,22400,99348,148018,HomeImp,Other,6,1,0,177.5,2,19,41.64479426
0,22500,149000,232998,DebtCon,ProfExe,3,0,0,303.2942857,1,35,36.89609946
0,22500,177000,92258,DebtCon,Other,9,0,1,65.96666667,0,25,34.98037124
0,22500,136375,115355,DebtCon,Other,6,0,1,243.7324175,3,23,40.89238843
0,22500,23900,103855,HomeImp,Other,10,0,0,185.8020505,2,38,25.01202037
0,22500,19600,59993,DebtCon,Other,10,0,0,135.7640508,0,24,14.07235376
0,22500,145000,57109,DebtCon,Self,1,0,1,230.0597297,2,24,25.96045509
1,22500,57459,123082,HomeImp,Other,21,1,0,124.7666667,2,25,36.50527114
0,22500,188545,81255,DebtCon,Other,9,0,0,36.5,2,13,42.48237422
0,22500,84000,93126,DebtCon,Mgr,26,0,0,317.6925568,2,23,16.49508064
0,22500,94000,97591,DebtCon,Mgr,17,0,0,222.6265908,0,23,42.45764485
0,22500,77590,180899,DebtCon,Other,11,0,0,196.2531041,1,18,37.30853626
0,22500,126462,96306,HomeImp,Mgr,23,0,0,195.6423332,1,24,39.09556626
0,22500,89000,95000,DebtCon,Self,11,1,2,243.3497326,5,24,36.42433271
0,22500,199000,88066,DebtCon,ProfExe,0.4,1,1,236.9619925,3,43,41.82215988
0,22500,140000,138883,DebtCon,Other,29,0,0,83.09972613,4,12,42.51197505
0,22500,22800,193666,HomeImp,Self,2.5,0,0,216.1333333,4,19,42.31889922
0,22500,65000,52804,DebtCon,Other,2,0,0,303.7624695,2,14,37.4669773
0,22600,42632,86851,DebtCon,Other,16,0,0,163.1743772,7,38,42.5578291
0,22600,70150,174684,HomeImp,ProfExe,9,0,0,117.0455007,2,24,16.6894908
0,22600,71700,81069,DebtCon,Mgr,1.5,0,0,243.0031287,3,25,28.99431237
0,22600,69300,103144,DebtCon,Other,22,0,1,68.93111023,1,25,15.73593489
0,22600,127491,74270,DebtCon,Self,10,0,1,151.9333333,0,21,36.91389765
0,22600,65700,155821,HomeImp,ProfExe,10,0,0,123.8,1,16,37.68589208
0,22600,98500,56390,DebtCon,Other,0,0,0,184.7251127,3,5,42.04270618
0,22600,46451,102176,DebtCon,Self,8,1,0,88.66520126,1,29,38.8960395
0,22600,71081,150364,DebtCon,Mgr,12.6,0,0,126.9226912,8,19,42.45858179
0,22600,26743,140728,DebtCon,Other,36,0,0,84.66879155,1,19,27.14989852
1,22600,110048,90989,DebtCon,Self,9,1,0,205.776802,3,27,37.94959341
1,22600,110676,111389,DebtCon,Other,12,0,0,226.1163866,3,13,28.81751546
1,22600,184000,89967,HomeImp,ProfExe,24,2,0,175.6220829,0,16,40.40270584
0,22600,160000,69327,DebtCon,Mgr,4,0,0,323.6666667,1,18,58.8269296
0,22600,82000,46846,DebtCon,ProfExe,0,0,0,126.2435974,0,18,32.71020486
0,22600,95000,105405,DebtCon,Other,5,0,5,71.1819889,4,23,35.13109271
0,22600,105750,184360,HomeImp,Other,1,0,10,199.7635632,0,19,37.44738401
0,22600,117500,65080,DebtCon,Mgr,10,1,1,298.1859041,0,19,41.21264082
0,22600,123184,109183,DebtCon,Other,5,0,0,175.1536895,2,50,36.13117578
0,22600,90000,216500,HomeImp,Other,10,0,0,243.0779001,1,19,35.57723925
0,22600,101250,163390,HomeImp,Other,3,0,0,187.0218108,1,12,36.95591736
0,22600,175225,280000,DebtCon,Other,22,0,0,102.7828355,0,21,30.69930302
0,22600,86000,69500,HomeImp,Other,2,0,1,298.2829133,0,13,41.85741593
0,22700,59000,92000,DebtCon,ProfExe,1,1,0,145.2927361,1,19,42.96751164
0,22700,106282,78000,DebtCon,Mgr,8,0,0,309.6835856,0,20,40.13181545
0,22700,68000,55000,DebtCon,Self,4,2,0,293.2365248,1,12,34.70302378
0,22700,191600,64720,HomeImp,Other,7,0,1,229.3,3,13,39.29472094
0,22700,59841,52054,DebtCon,Self,15,1,0,84.23333333,4,12,40.7798487
0,22700,132000,49906,DebtCon,ProfExe,15,0,0,254.517448,2,26,40.41005141
0,22700,122000,101750,DebtCon,Self,1.8,0,0,225.7525542,1,19,41.33662673
0,22700,104000,115077,DebtCon,Other,17.5,0,0,45.48580177,2,8,41.88307125
0,22700,86000,101492,HomeImp,Other,12,0,0,296.9303901,0,17,40.22961403
0,22700,11300,96308,HomeImp,Other,10,0,1,173.7149466,0,42,35.64744257
1,22700,39000,179756,DebtCon,Other,11,1,0,101.6362349,1,31,34.62775217
0,22700,112000,183443,DebtCon,Self,3,1,0,288.2296811,0,24,36.06282742
0,22700,103700,135780,HomeImp,Mgr,13,0,0,81.16666667,0,11,34.44309217
0,22700,75110,107589,DebtCon,ProfExe,14,0,0,193.9652872,0,43,41.27663712
0,22700,135501,174105,DebtCon,ProfExe,10,0,1,177.5112494,0,7,32.68199935
0,22800,83624,63916,DebtCon,Other,14,0,0,80.09869097,1,23,41.86164685
0,22800,72077,185787,DebtCon,ProfExe,8,0,0,170.0567485,1,17,30.93897745
0,22800,36108,156191,DebtCon,Other,20,1,0,126.5427462,0,11,29.69634581
0,22800,85337,100170,DebtCon,Mgr,10,0,0,179.5402847,0,28,38.60076499
0,22800,28778,266793,DebtCon,Self,1,0,1,471.8875266,0,25,38.66907284
0,22800,147622,237546,DebtCon,ProfExe,0.7,0,0,197.9695585,0,17,40.23487119
0,22800,77088,99320,DebtCon,Other,6,0,0,201.9767562,0,16,31.0580187
0,22800,21490,135081,DebtCon,Mgr,19,0,0,99.37613252,4,27,21.86293891
0,22800,28244,159050,DebtCon,Other,3,0,0,124.5599493,1,12,31.33214149
0,22800,46614,171709,DebtCon,Other,5.5,0,0,194.8774602,0,50,31.16435392
0,22800,65633,140090,DebtCon,Office,4,0,0,282.6499217,0,25,32.01469166
0,22800,41314,81579,HomeImp,Mgr,3,0,0,136.5556217,1,11,32.6245319
0,22800,58042,81651,HomeImp,Other,0,0,2,219.1675779,2,19,33.41614827
0,22800,26889,171144,DebtCon,Self,10,0,0,142.3442498,1,19,33.67673955
0,22800,118559,176611,DebtCon,Other,9,0,0,96.97267872,2,12,38.35509489
0,22800,26211,110321,DebtCon,Other,1,0,0,122.5,0,26,23.01985524
0,22800,96627,135013,DebtCon,Mgr,23,0,0,93.16666667,0,19,34.32228507
1,22800,66938,106102,DebtCon,Other,6,2,0,473.8139861,2,12,31.53665358
0,22900,23269,89959,DebtCon,Other,28,0,0,91.86238836,1,25,40.10703136
0,22900,143881,177028,DebtCon,Other,3,0,0,108.6501412,0,28,32.74759312
0,22900,73398,107407,DebtCon,Other,7,0,0,300.6251895,0,19,37.40550958
0,22900,44639,102823,DebtCon,Mgr,28,0,0,83.11198815,1,13,36.50100933
0,22900,24205,100072,DebtCon,ProfExe,17,0,0,194.842164,5,32,37.0713328
0,22900,137489,50177,DebtCon,Other,15,0,0,122.7492164,1,32,40.17865138
0,22900,108235,132612,DebtCon,ProfExe,19,0,2,93.26171339,0,25,43.45832742
0,22900,94712,135827,DebtCon,ProfExe,16,0,0,181.6333333,1,24,33.01693102
0,22900,55283,104609,DebtCon,ProfExe,28,0,0,225.3668485,2,51,31.17384352
0,22900,63258,136259,DebtCon,ProfExe,4,0,1,318.5461654,1,18,35.69154269
0,22900,22773,95770,HomeImp,Mgr,28,0,0,474.0270741,1,35,34.98501256
0,22900,51789,105005,DebtCon,Self,1,0,1,252.6220694,1,14,43.84754372
0,22900,26255,99564,DebtCon,Other,8,0,0,324.1377835,0,16,25.59242395
1,22900,137054,94646,DebtCon,Other,27,1,1,170.6294314,1,17,34.89158459
0,22900,75037,106590,DebtCon,Other,5,0,0,118.1540915,0,10,22.43213209
0,22900,73168,68957,DebtCon,Mgr,22,0,0,184.3557829,3,16,31.62284354
1,22900,55823,165732,DebtCon,ProfExe,25,0,0,45.62588779,0,34,31.85939856
0,22900,69510,120172,DebtCon,Other,7,0,0,251.1883928,0,27,114.0505277
0,22900,74038,61149,HomeImp,ProfExe,24,0,1,73.71525064,0,25,40.59485173
0,22900,60084,119604,HomeImp,Other,8,2,0,239.4260738,1,35,36.39334812
0,22900,137813,116819,DebtCon,Mgr,0,0,1,306.8710779,0,26,25.19652419
0,22900,139427,66192,DebtCon,Office,0,0,0,305.6823468,0,19,34.3029739
0,22900,115226,122273,HomeImp,ProfExe,25,0,0,300.7572856,1,20,23.87340882
0,23000,118744,90205,DebtCon,Other,24,0,0,195.0703595,1,32,32.77433102
0,23000,22361,119320,DebtCon,ProfExe,4,0,0,183.7952585,0,17,34.22618958
0,23000,122933,77436,DebtCon,Mgr,26,0,2,84.73561794,3,50,34.88341094
0,23000,51261,51607,DebtCon,Other,9,1,0,208.5232669,0,26,31.42758245
0,23000,56393,70191,HomeImp,Mgr,9,0,1,187.6666667,2,10,36.31140767
